cell_name,cell_lon,cell_lat,cell_azimuth
3rd_Cross_St-CM0669-H_A,79.852878,6.937347,210.0
3rd_Cross_St-CM0669-H_B,79.852878,6.937347,320.0
AASL-GM0001-B_A,79.890556,7.177222,5.0
AASL-GM0001-B_B,79.890556,7.177222,210.0
AASL-GM0001-B_C,79.890556,7.177222,260.0
AASL-GM0001-H_1A,79.890556,7.177222,5.0
AASL-GM0001-H_1B,79.890556,7.177222,230.0
AASL-GM0001-H_1C,79.890556,7.177222,260.0
AASL-GM0001-H_1U,79.890556,7.177222,5.0
AASL-GM0001-H_1W,79.890556,7.177222,260.0
AASL-GM0001-H_2A,79.890556,7.177222,5.0
AASL-GM0001-H_2B,79.890556,7.177222,230.0
AASL-GM0001-H_2C,79.890556,7.177222,260.0
AASL-GM0001-H_2U,79.890556,7.177222,5.0
AASL-GM0001-H_2W,79.890556,7.177222,260.0
AASL-GM0001-H_3B,79.890556,7.177222,230.0
AASL-GM0001-H_4B,79.890556,7.177222,230.0
Airport_Garden_Ind-GM0353-K_A,79.871897,7.145561,0.0
Airport_Garden_Out-GM0353-B_A,79.871897,7.145561,240.0
Airport_Jn-GM0002-B_A,79.870807,7.157203999999999,45.0
Airport_Jn-GM0002-B_B,79.870807,7.157203999999999,150.0
Airport_Jn-GM0002-B_C,79.870807,7.157203999999999,0.0
Airport_Jn-GM0002-H_1A,79.870807,7.157203999999999,0.0
Airport_Jn-GM0002-H_2A,79.870807,7.157203999999999,0.0
Airport_Jn-GM0002-H_B,79.870807,7.157203999999999,90.0
Airport_Jn-GM0002-H_C,79.870807,7.157203999999999,190.0
Airport_Jn-GM0002-H_D,79.870807,7.157203999999999,350.0
Airport_Rd_Lamp-GM5024-H_A,79.876675,7.160472,30.0
Airport_Rd_Lamp-GM5024-H_B,79.876675,7.160472,100.0
Airport_Rd_Lamp-GM5024-H_C,79.876675,7.160472,225.0
Akkarapanaha-GM0444-B_A,79.865555,7.204722,40.0
Akkarapanaha-GM0444-B_B,79.865555,7.204722,160.0
Akkarapanaha-GM0444-B_C,79.865555,7.204722,300.0
Akkarapanaha-GM0444-B_D,79.865555,7.204722,290.0
Akkarapanaha-GM0444-H_1A,79.865555,7.204722,40.0
Akkarapanaha-GM0444-H_1B,79.865555,7.204722,160.0
Akkarapanaha-GM0444-H_1C,79.865555,7.204722,300.0
Akkarapanaha-GM0444-H_2A,79.865555,7.204722,40.0
Akkarapanaha-GM0444-H_2B,79.865555,7.204722,160.0
Akkarapanaha-GM0444-H_2C,79.865555,7.204722,300.0
Akkarapanaha-GM0444-H_3B,79.865555,7.204722,160.0
Akkarapanaha-GM0444-H_4B,79.865555,7.204722,160.0
Alutepola-GM0262-H_1A,79.964722,7.208611,30.0
Alutepola-GM0262-H_B,79.964722,7.208611,180.0
Alutepola-GM0262-H_C,79.964722,7.208611,240.0
Alutepola-GM0262-P_1C,79.964722,7.208611,240.0
Alutepola-GM0262-P_2C,79.964722,7.208611,240.0
Ambalanmulla-GM0124-H_1A,79.879166,7.1194440000000005,100.0
Ambalanmulla-GM0124-H_2A,79.879166,7.1194440000000005,100.0
Ambalanmulla-GM0124-H_B,79.879166,7.1194440000000005,150.0
Ambalanmulla-GM0124-H_C,79.879166,7.1194440000000005,350.0
Andiambalama-GM0056-H_1A,79.902222,7.186944,0.0
Andiambalama-GM0056-H_1B,79.902222,7.186944,130.0
Andiambalama-GM0056-H_1C,79.902222,7.186944,220.0
Andiambalama-GM0056-H_2A,79.902222,7.186944,0.0
Andiambalama-GM0056-H_2B,79.902222,7.186944,130.0
Andiambalama-GM0056-H_2C,79.902222,7.186944,220.0
Andiambalama-GM0056-H_3A,79.902222,7.186944,0.0
Andiambalama-GM0056-H_3B,79.902222,7.186944,130.0
Andiambalama-GM0056-H_3C,79.902222,7.186944,220.0
Andiambalama-GM0056-H_4A,79.902222,7.186944,0.0
Andiambalama-GM0056-H_4B,79.902222,7.186944,130.0
Andiambalama-GM0056-H_4C,79.902222,7.186944,220.0
Andiambalama-GM0056-P_1A,79.902222,7.186944,0.0
Andiambalama-GM0056-P_C,79.902222,7.186944,120.0
Andiambalama_South-GM0696-H_1A,79.903148,7.176378,0.0
Andiambalama_South-GM0696-H_1B,79.903148,7.176378,120.0
Andiambalama_South-GM0696-H_1C,79.903148,7.176378,200.0
Andiambalama_South-GM0696-H_2A,79.903148,7.176378,0.0
Andiambalama_South-GM0696-H_2B,79.903148,7.176378,120.0
Aweriwatta-GM0057-B_A,79.883611,7.161111,45.0
Aweriwatta-GM0057-B_B,79.883611,7.161111,170.0
Aweriwatta-GM0057-B_C,79.883611,7.161111,250.0
Aweriwatta-GM0057-H_1A,79.883611,7.161111,45.0
Aweriwatta-GM0057-H_1B,79.883611,7.161111,180.0
Aweriwatta-GM0057-H_1C,79.883611,7.161111,250.0
Aweriwatta-GM0057-H_2A,79.883611,7.161111,45.0
Aweriwatta-GM0057-H_2B,79.883611,7.161111,180.0
Aweriwatta-GM0057-H_2C,79.883611,7.161111,250.0
Aweriwatta-GM0057-P_1B,79.883611,7.161111,180.0
Aweriwatta-GM0057-P_2B,79.883611,7.161111,180.0
Aweriwatta_Jn-GM0201-H_1A,79.882901,7.163842999999999,30.0
Aweriwatta_Jn-GM0201-H_1B,79.882901,7.163842999999999,140.0
Aweriwatta_Jn-GM0201-H_1C,79.882901,7.163842999999999,280.0
Aweriwatta_Jn-GM0201-H_2A,79.882901,7.163842999999999,30.0
Aweriwatta_Jn-GM0201-H_2B,79.882901,7.163842999999999,140.0
Aweriwatta_Jn-GM0201-H_2C,79.882901,7.163842999999999,280.0
Aweriwatta_Jn-GM0201-H_3A,79.882901,7.163842999999999,30.0
Aweriwatta_Jn-GM0201-H_3C,79.882901,7.163842999999999,280.0
Aweriwatta_Jn-GM0201-H_4A,79.882901,7.163842999999999,30.0
Aweriwatta_Jn-GM0201-H_4C,79.882901,7.163842999999999,280.0
Aweriwatta_Jn-GM0201-P_1A,79.882901,7.163842999999999,30.0
Aweriwatta_Jn-GM0201-P_1C,79.882901,7.163842999999999,280.0
Aweriwatta_Jn-GM0201-P_2A,79.882901,7.163842999999999,30.0
Aweriwatta_Jn-GM0201-P_2C,79.882901,7.163842999999999,280.0
Aweriwatta_Jn-GM0201-P_3A,79.882901,7.163842999999999,30.0
Aweriwatta_Jn-GM0201-P_3C,79.882901,7.163842999999999,280.0
Aweriwatta_Jn-GM0201-P_4A,79.882901,7.163842999999999,30.0
Aweriwatta_Jn-GM0201-P_4C,79.882901,7.163842999999999,280.0
BIA_Cargo_Ind-GM0563-K_A,79.876101,7.161685,0.0
BIA_Ind-GM0350-K_A,79.88813,7.181609,0.0
BIA_Ind-GM0350-K_B,79.88813,7.181609,0.0
BIA_Ind-GM0350-K_C,79.88813,7.181609,0.0
Badalgama-GM0004-H_1C,79.973611,7.280555,240.0
Badalgama-GM0004-P_C,79.973611,7.280555,300.0
Bambukuliya-GM0181-H_1B,79.887777,7.270277,140.0
Bambukuliya-GM0181-H_2B,79.887777,7.270277,140.0
Bambukuliya_South-GM0688-B_B,79.885277,7.265555,170.0
Bambukuliya_South-GM0688-B_C,79.885277,7.265555,250.0
Bambukuliya_South-GM0688-H_A,79.885277,7.265555,10.0
Bambukuliya_South-GM0688-H_B,79.885277,7.265555,170.0
Bambukuliya_South-GM0688-H_C,79.885277,7.265555,250.0
Bandarawatta-GM0298-H_A,79.875277,7.135,10.0
Bandarawatta-GM0298-H_B,79.875277,7.135,90.0
Bandarawatta-GM0298-H_C,79.875277,7.135,190.0
Bandarawatta-GM0298-P_B,79.875277,7.135,90.0
Basiyawatta_Reloc-GM0373-B_A,79.825277,7.170833,340.0
Basiyawatta_Reloc-GM0373-B_B,79.825277,7.170833,170.0
Basiyawatta_Reloc-GM0373-H_A,79.825277,7.170833,340.0
Basiyawatta_Reloc-GM0373-H_B,79.825277,7.170833,170.0
Basiyawatta_Reloc-GM0373-P_1A,79.825277,7.170833,340.0
Basiyawatta_Reloc-GM0373-P_B,79.825277,7.170833,170.0
Battaramulla_RT-CM0128-H_2B,79.919813,6.901153999999999,130.0
Batuwatta_Reloc-GM0682-H_2D,79.942777,7.055555,300.0
Belummahara-GM0058-H_4A,80.005277,7.066111,0.0
Bemmulla-GM0121-H_1D,80.028888,7.121666,240.0
Bingpadura-GM0327-B_A,79.848611,7.085833,45.0
Bingpadura-GM0327-B_C,79.848611,7.085833,330.0
Bingpadura-GM0327-H_A,79.848611,7.085833,45.0
Bingpadura-GM0327-H_C,79.848611,7.085833,330.0
Bopitiya-GM0694-B_A,79.857416,7.0795059999999985,70.0
Bopitiya-GM0694-B_C,79.857416,7.0795059999999985,310.0
Bopitiya-GM0694-H_1A,79.857416,7.0795059999999985,70.0
Bopitiya-GM0694-H_2C,79.857416,7.0795059999999985,310.0
Bujjampola-PU0094-H_1C,79.916666,7.321944,240.0
Bujjampola-PU0094-P_1B,79.916666,7.321944,90.0
Bujjampola-PU0094-P_2B,79.916666,7.321944,90.0
Bulugahamulla-GM0274-H_1B,79.981111,7.166111,160.0
Bulugahamulla-GM0274-H_1C,79.981111,7.166111,280.0
Bulugahamulla-GM0274-H_2C,79.981111,7.166111,280.0
Bulugahawadiya-GM0283-B_A,79.880555,7.2219440000000015,5.0
Bulugahawadiya-GM0283-B_B,79.880555,7.2219440000000015,120.0
Bulugahawadiya-GM0283-B_C,79.880555,7.2219440000000015,230.0
Bulugahawadiya-GM0283-H_1A,79.880555,7.2219440000000015,5.0
Bulugahawadiya-GM0283-H_1B,79.880555,7.2219440000000015,120.0
Bulugahawadiya-GM0283-H_1C,79.880555,7.2219440000000015,240.0
Bulugahawadiya-GM0283-H_2A,79.880555,7.2219440000000015,5.0
Bulugahawadiya-GM0283-H_2B,79.880555,7.2219440000000015,120.0
Bulugahawadiya-GM0283-H_2C,79.880555,7.2219440000000015,240.0
Bulugahawadiya-GM0283-H_3C,79.880555,7.2219440000000015,240.0
Bulugahawadiya-GM0283-H_4C,79.880555,7.2219440000000015,240.0
Bulugahawadiya-GM0283-P_1C,79.880555,7.2219440000000015,240.0
Bulugahawadiya-GM0283-P_2C,79.880555,7.2219440000000015,240.0
Bulugahawadiya-GM0283-P_3C,79.880555,7.2219440000000015,240.0
Bulugahawadiya-GM0283-P_4C,79.880555,7.2219440000000015,240.0
Chilaw_Town-PU0015-H_1A,79.795277,7.576111,45.0
Chundukkuli-JA0022-H_A,80.033478,9.655714,310.0
Club_Dolphin_Hotel-PU0136-H_B,79.84055500000002,7.2925,180.0
Continental_Residencies_Lamp-GM5002-H_A,79.846355,7.223151,0.0
Continental_Residencies_Lamp-GM5002-H_B,79.846355,7.223151,120.0
Continental_Residencies_Lamp-GM5002-H_C,79.846355,7.223151,240.0
Dagonna-GM0165-H_1A,79.913662,7.212828999999998,350.0
Dagonna-GM0165-H_1B,79.913662,7.212828999999998,45.0
Dagonna-GM0165-H_1C,79.913662,7.212828999999998,120.0
Dagonna-GM0165-H_1D,79.913662,7.212828999999998,220.0
Dagonna-GM0165-H_1W,79.913662,7.212828999999998,120.0
Dagonna-GM0165-H_2A,79.913662,7.212828999999998,350.0
Dagonna-GM0165-H_2B,79.913662,7.212828999999998,45.0
Dagonna-GM0165-H_2C,79.913662,7.212828999999998,120.0
Dagonna-GM0165-H_2D,79.913662,7.212828999999998,220.0
Dagonna-GM0165-H_2W,79.913662,7.212828999999998,120.0
Daluwakotuwa_Junc-GM0766-B_A,79.855867,7.254734,0.0
Daluwakotuwa_Junc-GM0766-B_B,79.855867,7.254734,100.0
Daluwakotuwa_Junc-GM0766-B_C,79.855867,7.254734,200.0
Daluwakotuwa_Junc-GM0766-B_D,79.855867,7.254734,290.0
Daluwakotuwa_Junc-GM0766-H_A,79.855867,7.254734,0.0
Daluwakotuwa_Junc-GM0766-H_B,79.855867,7.254734,100.0
Daluwakotuwa_Junc-GM0766-H_C,79.855867,7.254734,200.0
Daluwakotuwa_Junc-GM0766-H_D,79.855867,7.254734,290.0
Daluwakotuwa_Junc-GM0766-H_W,79.855867,7.254734,200.0
Dandugama-GM0160-H_1C,79.885,7.0988880000000005,200.0
Dandugama-GM0160-H_2C,79.885,7.0988880000000005,200.0
Dandugama-GM0160-H_A,79.885,7.0988880000000005,0.0
Dandugama-GM0160-H_B,79.885,7.0988880000000005,150.0
Dankotuwa-PU0004-H_2C,79.8875,7.298333,170.0
Dehiattakandiya-AM0133-H_1A,81.0484199934088,7.67111,40.0
Dekatana_East-GM0469-B_C,80.055555,6.971666,0.0
Dekatana_East-GM0469-H_B,80.055555,6.971666,240.0
Demanhandiya-GM0064-B_A,79.888888,7.228055,0.0
Demanhandiya-GM0064-B_B,79.888888,7.228055,70.0
Demanhandiya-GM0064-B_C,79.888888,7.228055,200.0
Demanhandiya-GM0064-H_1A,79.888888,7.228055,0.0
Demanhandiya-GM0064-H_1B,79.888888,7.228055,70.0
Demanhandiya-GM0064-H_1C,79.888888,7.228055,200.0
Demanhandiya-GM0064-H_1V,79.888888,7.228055,70.0
Demanhandiya-GM0064-H_2A,79.888888,7.228055,0.0
Demanhandiya-GM0064-H_2B,79.888888,7.228055,70.0
Demanhandiya-GM0064-H_2C,79.888888,7.228055,200.0
Demanhandiya-GM0064-H_2V,79.888888,7.228055,70.0
Demanhandiya-GM0064-P_1C,79.888888,7.228055,200.0
Demanhandiya-GM0064-P_2C,79.888888,7.228055,200.0
Demataowita-GM0264-H_1B,79.914722,7.231944,80.0
Demataowita-GM0264-H_1C,79.914722,7.231944,240.0
Demataowita-GM0264-H_A,79.914722,7.231944,20.0
Demataowita-GM0264-H_U,79.914722,7.231944,20.0
Demataowita-GM0264-H_V,79.914722,7.231944,80.0
Demataowita-GM0264-H_W,79.914722,7.231944,240.0
Divlapitiya-GM0006-H_1C,80.016666,7.225,290.0
Divlapitiya-GM0006-P_1C,80.016666,7.225,290.0
Dunagaha-GM0067-H_1A,79.974166,7.233888,130.0
Dunagaha-GM0067-H_1B,79.974166,7.233888,240.0
Dunagaha-GM0067-H_2A,79.974166,7.233888,130.0
Dunagaha-GM0067-H_2B,79.974166,7.233888,240.0
Dunagaha-GM0067-P_1B,79.974166,7.233888,240.0
Dunagaha-GM0067-P_2B,79.974166,7.233888,240.0
Duriyangahadeniya-GM0416-B_A,79.898888,7.2619440000000015,80.0
Duriyangahadeniya-GM0416-B_B,79.898888,7.2619440000000015,200.0
Duriyangahadeniya-GM0416-B_C,79.898888,7.2619440000000015,350.0
Duriyangahadeniya-GM0416-H_1A,79.898888,7.2619440000000015,90.0
Duriyangahadeniya-GM0416-H_2A,79.898888,7.2619440000000015,90.0
Duriyangahadeniya-GM0416-H_B,79.898888,7.2619440000000015,200.0
Duriyangahadeniya-GM0416-H_C,79.898888,7.2619440000000015,350.0
Ekala-GM0007-B_A,79.896885,7.094167,4.0
Ekala-GM0007-H_1A,79.896885,7.094167,4.0
Ekala-GM0007-H_1B,79.896885,7.094167,120.0
Ekala-GM0007-H_2A,79.896885,7.094167,4.0
Ekala-GM0007-H_2C,79.896885,7.094167,260.0
Ekala_Industril_Zone-GM0447-B_A,79.896111,7.1025,60.0
Ekala_Industril_Zone-GM0447-H_1A,79.896111,7.1025,60.0
Ekala_Industril_Zone-GM0447-H_2A,79.896111,7.1025,60.0
Ekala_Industril_Zone-GM0447-H_3A,79.896111,7.1025,60.0
Ekala_Industril_Zone-GM0447-H_4A,79.896111,7.1025,60.0
Ekala_Industril_Zone-GM0447-P_1A,79.896111,7.1025,60.0
Ekala_Industril_Zone-GM0447-P_2A,79.896111,7.1025,60.0
Ekala_Industril_Zone-GM0447-P_4A,79.896111,7.1025,60.0
Ekala_North-GM0139-B_A,79.905555,7.103055,10.0
Ekala_North-GM0139-B_B,79.905555,7.103055,80.0
Ekala_North-GM0139-H_1A,79.905555,7.103055,10.0
Ekala_North-GM0139-H_1B,79.905555,7.103055,80.0
Ekala_North-GM0139-H_2A,79.905555,7.103055,10.0
Ekala_North-GM0139-H_2B,79.905555,7.103055,80.0
Ekala_North-GM0139-H_2C,79.905555,7.103055,220.0
Ekala_North-GM0139-H_3A,79.905555,7.103055,10.0
Ekala_North-GM0139-H_4A,79.905555,7.103055,10.0
Elibank_Rd-CM1438-B_A,79.86519200000002,6.884532000000001,100.0
Elibank_Rd-CM1438-H_A,79.86519200000002,6.884532000000001,100.0
Elibank_Rd-CM1438-P_A,79.86519200000002,6.884532000000001,100.0
FTZ-GM0010-B_A,79.893333,7.1702770000000005,0.0
FTZ-GM0010-B_B,79.893333,7.1702770000000005,120.0
FTZ-GM0010-B_C,79.893333,7.1702770000000005,270.0
FTZ-GM0010-H_1A,79.893333,7.1702770000000005,60.0
FTZ-GM0010-H_1B,79.893333,7.1702770000000005,170.0
FTZ-GM0010-H_1C,79.893333,7.1702770000000005,310.0
FTZ-GM0010-H_2A,79.893333,7.1702770000000005,60.0
FTZ-GM0010-H_2B,79.893333,7.1702770000000005,170.0
FTZ-GM0010-H_2C,79.893333,7.1702770000000005,310.0
FTZ-GM0010-H_3A,79.893333,7.1702770000000005,60.0
FTZ-GM0010-H_3C,79.893333,7.1702770000000005,310.0
FTZ-GM0010-H_4A,79.893333,7.1702770000000005,60.0
FTZ-GM0010-H_4C,79.893333,7.1702770000000005,310.0
FTZ-GM0010-P_1C,79.893333,7.1702770000000005,280.0
FTZ-GM0010-P_2C,79.893333,7.1702770000000005,280.0
FTZ_South-GM0062-H_1A,79.891666,7.1625,15.0
FTZ_South-GM0062-H_1B,79.891666,7.1625,90.0
FTZ_South-GM0062-H_1C,79.891666,7.1625,240.0
FTZ_South-GM0062-H_2A,79.891666,7.1625,15.0
FTZ_South-GM0062-H_2C,79.891666,7.1625,240.0
Fredrica_Rd-CM1407-H_A,79.859787,6.87888999999999,10.0
Galoluwa-GM0633-H_1A,79.9375,7.161667,40.0
Galoluwa-GM0633-H_1B,79.9375,7.161667,185.0
Galoluwa-GM0633-H_1C,79.9375,7.161667,270.0
Galoluwa-GM0633-H_1D,79.9375,7.161667,325.0
Galoluwa-GM0633-H_2A,79.9375,7.161667,40.0
Galoluwa-GM0633-H_2B,79.9375,7.161667,185.0
Galoluwa-GM0633-H_2C,79.9375,7.161667,270.0
Galoluwa-GM0633-H_2D,79.9375,7.161667,325.0
Galoluwa-GM0633-H_3A,79.9375,7.161667,40.0
Galoluwa-GM0633-H_3C,79.9375,7.161667,270.0
Galoluwa-GM0633-H_4A,79.9375,7.161667,40.0
Galoluwa-GM0633-H_4C,79.9375,7.161667,270.0
Galoluwa-GM0633-P_1C,79.9375,7.161667,270.0
Galoluwa-GM0633-P_2C,79.9375,7.161667,270.0
Galoluwa-GM0633-P_3C,79.9375,7.161667,270.0
Galoluwa-GM0633-P_4C,79.9375,7.161667,270.0
Ganegoda-GM0266-H_1B,80.08694399999997,7.218055,110.0
Goldi_Sands_Negombo_Lamp-GM5010-H_A,79.841302,7.245757000000001,180.0
Goldi_Sands_Negombo_Lamp-GM5010-H_B,79.841302,7.245757000000001,0.0
Goldi_Sands_Negombo_Lamp-GM5010-H_C,79.841302,7.245757000000001,90.0
Goluwapokuna_SLAF-GM0333-B_A,79.87527800000002,7.181389,20.0
Goluwapokuna_SLAF-GM0333-B_B,79.87527800000002,7.181389,120.0
Goluwapokuna_SLAF-GM0333-B_C,79.87527800000002,7.181389,220.0
Goluwapokuna_SLAF-GM0333-H_1A,79.87527800000002,7.181389,20.0
Goluwapokuna_SLAF-GM0333-H_1B,79.87527800000002,7.181389,0.0
Goluwapokuna_SLAF-GM0333-H_1C,79.87527800000002,7.181389,220.0
Goluwapokuna_SLAF-GM0333-H_2A,79.87527800000002,7.181389,20.0
Goluwapokuna_SLAF-GM0333-H_2B,79.87527800000002,7.181389,0.0
Goluwapokuna_SLAF-GM0333-H_2C,79.87527800000002,7.181389,220.0
Goluwapokuna_SLAF-GM0333-H_3A,79.87527800000002,7.181389,20.0
Goluwapokuna_SLAF-GM0333-H_4A,79.87527800000002,7.181389,20.0
Goluwapokuna_SLAF-GM0333-P_1A,79.87527800000002,7.181389,20.0
Goluwapokuna_SLAF-GM0333-P_2A,79.87527800000002,7.181389,20.0
Goluwapokuna_SLAF-GM0333-P_3A,79.87527800000002,7.181389,20.0
Goluwapokuna_SLAF-GM0333-P_4A,79.87527800000002,7.181389,20.0
Goluwapokuna_SLAF-GM0333-P_B,79.87527800000002,7.181389,120.0
Hampton_Lane-CM0379-L_B,79.86561800000001,6.873898,120.0
Hampton_Lane-CM0379-L_Q,79.86561800000001,6.873898,120.0
Heenatiyana-GM0184-H_1B,79.915,7.160277000000002,120.0
Heenatiyana-GM0184-H_1C,79.915,7.160277000000002,230.0
Heenatiyana-GM0184-H_2B,79.915,7.160277000000002,120.0
Heenatiyana-GM0184-H_2C,79.915,7.160277000000002,230.0
Heenatiyana-GM0184-H_A,79.915,7.160277000000002,10.0
Hekiththa-GM0016-L_R,79.880833,6.9855550000000015,240.0
Hekiththa-GM0016-L_W,79.880833,6.9855550000000015,240.0
Heritance_Negomb_Ind-GM0573-K_A,79.840767,7.234847999999999,0.0
Heritance_Negomb_Ind-GM0573-K_B,79.840767,7.234847999999999,0.0
Heritance_Negomb_Ind-GM0573-K_C,79.840767,7.234847999999999,0.0
Hokandara_North-CM0515-B_A,79.9682,6.8779,350.0
Hokandara_North-CM0515-H_3A,79.9682,6.8779,350.0
Holike-AM0098-B_A,81.261347,7.377692,80.0
Holike-AM0098-B_B,81.261347,7.377692,160.0
Holike-AM0098-H_A,81.261347,7.377692,80.0
Holike-AM0098-H_B,81.261347,7.377692,160.0
Holike-AM0098-H_C,81.261347,7.377692,320.0
Horahena-CM0360-H_1C,79.975348,6.868463,310.0
Horakele-GM0363-H_1C,79.966944,7.2483330000000015,270.0
Horakele-GM0363-H_A,79.966944,7.2483330000000015,20.0
Horakele-GM0363-H_B,79.966944,7.2483330000000015,120.0
Horampella_West-GM0596-H_2B,79.971388,7.189166,240.0
Horathepola-KU0353-H_C,79.9728,7.4412,200.0
Hunumulla_North-GM0420-B_C,79.987348,7.268772999999999,220.0
Hunumulla_North-GM0420-H_1C,79.987348,7.268772999999999,220.0
Hunupitiya_LB-GM0405-H_1D,79.901666,6.984444,285.0
Ja_Ela_North-GM0019-B_A,79.878055,7.106111,0.0
Ja_Ela_North-GM0019-B_B,79.878055,7.106111,100.0
Ja_Ela_North-GM0019-B_C,79.878055,7.106111,190.0
Ja_Ela_North-GM0019-H_1B,79.878055,7.106111,90.0
Ja_Ela_North-GM0019-H_2B,79.878055,7.106111,90.0
Ja_Ela_North-GM0019-H_3B,79.878055,7.106111,90.0
Ja_Ela_North-GM0019-H_A,79.878055,7.106111,0.0
Ja_Ela_North-GM0019-H_C,79.878055,7.106111,190.0
Ja_Ela_North-GM0019-P_1B,79.878055,7.106111,90.0
Ja_Ela_North-GM0019-P_2B,79.878055,7.106111,90.0
Ja_Ela_North-GM0019-P_3B,79.878055,7.106111,90.0
Ja_Ela_North-GM0019-P_4B,79.878055,7.106111,90.0
Ja_Ela_Town_East-GM0495-H_1U,79.898055,7.076944,60.0
Ja_Ela_West-GM0072-H_1U,79.878333,7.085555,90.0
Jambureliya-CM0414-L_R,79.927788,6.764495,275.0
Jetwing_Sea_Ind-GM0402-K_A,79.842,7.251,0.0
Kadawala-GM0109-H_1A,79.943055,7.234722,0.0
Kadawala-GM0109-H_1C,79.943055,7.234722,260.0
Kadawala-GM0109-H_2A,79.943055,7.234722,0.0
Kadawala-GM0109-H_B,79.943055,7.234722,90.0
Kadawala-GM0109-P_1A,79.943055,7.234722,0.0
Kadawala-GM0109-P_1B,79.943055,7.234722,90.0
Kadawala-GM0109-P_2A,79.943055,7.234722,0.0
Kadawala-GM0109-P_2B,79.943055,7.234722,90.0
Kaddaiparichchan-TR0148-H_B,81.2911,8.46053,180.0
Kala_Oya-AN0037-B_C,80.11034599999998,8.206717999999999,245.0
Kala_Oya-AN0037-H_1C,80.11034599999998,8.206717999999999,210.0
Kalagedihena-GM0023-L_Q,80.057222,7.117777,200.0
Katana-GM0024-H_1A,79.935277,7.261111,30.0
Katana-GM0024-H_1B,79.935277,7.261111,200.0
Katana-GM0024-H_1C,79.935277,7.261111,340.0
Katana-GM0024-H_2A,79.935277,7.261111,30.0
Katana_Kandawala-GM0080-B_A,79.88444399999999,7.24,0.0
Katana_Kandawala-GM0080-B_B,79.88444399999999,7.24,160.0
Katana_Kandawala-GM0080-B_C,79.88444399999999,7.24,230.0
Katana_Kandawala-GM0080-H_1A,79.88444399999999,7.24,0.0
Katana_Kandawala-GM0080-H_1B,79.88444399999999,7.24,120.0
Katana_Kandawala-GM0080-H_2A,79.88444399999999,7.24,0.0
Katana_Kandawala-GM0080-H_2B,79.88444399999999,7.24,120.0
Katana_Kandawala-GM0080-H_C,79.88444399999999,7.24,240.0
Katana_Miriswatta-GM0424-H_1A,79.906111,7.237222,20.0
Katana_Miriswatta-GM0424-H_1B,79.906111,7.237222,175.0
Katana_Miriswatta-GM0424-H_1C,79.906111,7.237222,255.0
Katana_Miriswatta-GM0424-H_1U,79.906111,7.237222,20.0
Katana_Miriswatta-GM0424-H_1V,79.906111,7.237222,175.0
Katana_Miriswatta-GM0424-H_1W,79.906111,7.237222,255.0
Katana_Miriswatta-GM0424-H_2A,79.906111,7.237222,20.0
Katana_Miriswatta-GM0424-H_2B,79.906111,7.237222,175.0
Katana_Miriswatta-GM0424-H_2C,79.906111,7.237222,255.0
Katana_Miriswatta-GM0424-H_2U,79.906111,7.237222,20.0
